inbound_tweet_id,brand_tweet_id,customer_message_raw,customer_message,brand_reply_raw,brand_reply,created_at,matched_intent
200011,200010,@AmazonHelp I’ve called twice about a refund for returned books and both times I was told that the refund was processed and it wasn’t.,I’ve called twice about a refund for returned books and both times I was told that the refund was processed and it wasn’t.,@163185 Did you receive an e-mail confirming the refund? Please check here: https://t.co/5Gh8NN9SNR. What date was it processed?^JM,@163185 Did you receive an e-mail confirming the refund? Please check here: What date was it processed?^JM,Mon Oct 02 22:26:00 +0000 2017,return_and_refund
200013,200012,Hey @115821 tweet #2 and 2 phonecalls with a promise and still no refund. #SoDone,Hey tweet #2 and 2 phonecalls with a promise and still no refund. #SoDone,"@163185 We can't access accounts over Twitter, but we'd like to help, if possible. Please tell us more about what's going on. ^BH","@163185 We can't access accounts over Twitter, but we'd like to help, if possible. Please tell us more about what's going on. ^BH",Mon Oct 02 22:19:30 +0000 2017,return_and_refund
200020,200018,@AmazonHelp I haven’t receive my early access code for Battlefront and I called and basically said they can’t help me? I ordered in April,I haven’t receive my early access code for Battlefront and I called and basically said they can’t help me? I ordered in April,@163187 I'm sorry you haven't received your beta code yet. Was any other information provided when you called us about this? ^MB,@163187 I'm sorry you haven't received your beta code yet. Was any other information provided when you called us about this? ^MB,Wed Oct 04 19:59:55 +0000 2017,
200022,200021,@AmazonHelp For what? Your sales make no sense to me as I don't find #discounts I have been waiting for. Shameful! #readinglist #writing #books #novel,For what? Your sales make no sense to me as I don't find #discounts I have been waiting for. Shameful! #readinglist #writing #books #novel,@163188 I understand your concern. I'll forward your feedback to the team concerned for review. ^HD,@163188 I understand your concern. I'll forward your feedback to the team concerned for review. ^HD,Wed Oct 04 19:59:55 +0000 2017,
200024,200023,"@AmazonHelp Don't think so. I have been tracking @115850 for days, but they don't offer sale on #books. #Reading must be affordable. #readinglist","Don't think so. I have been tracking for days, but they don't offer sale on #books. #Reading must be affordable. #readinglist",@163188 Noted! We'd still recommend you to stay tuned. ^YP,@163188 Noted! We'd still recommend you to stay tuned. ^YP,Wed Oct 04 19:39:38 +0000 2017,delivery_status
200026,200025,@115850 why can't you ever give discounts on #books? Waiting to see #AmazonGreatIndianFestival on books too. #Reading must be affordable,why can't you ever give discounts on #books? Waiting to see #AmazonGreatIndianFestival on books too. #Reading must be affordable,@163188 Don't rule out the sale yet. There are many surprises in store. :) Stay tuned to our website. ^HD,@163188 Don't rule out the sale yet. There are many surprises in store. :) Stay tuned to our website. ^HD,Wed Oct 04 19:11:00 +0000 2017,
200028,200027,@AmazonHelp how is this Two-Day shipping? https://t.co/8qGljRvrMZ,how is this Two-Day shipping?,"@163189 (2/2) While we strive to ship items as quickly as possible, some orders may take extra time to process. ^WT","@163189 (2/2) While we strive to ship items as quickly as possible, some orders may take extra time to process. ^WT",Wed Oct 04 19:58:57 +0000 2017,
200031,200030,Need help with my amazon fire stick.,Need help with my amazon fire stick.,@163190 We'd love to help! Do you mind telling us what's going on? ^NM,@163190 We'd love to help! Do you mind telling us what's going on? ^NM,Wed Oct 04 19:57:34 +0000 2017,
200034,200032,@AmazonHelp Ai que ótimo!! To muito ansiosa para lê-los 😍😍😍😍,Ai que ótimo!! To muito ansiosa para lê-los 😍😍😍😍,@163191 Vai amar com certeza! ❤ ^DA,@163191 Vai amar com certeza! ❤ ^DA,Wed Oct 04 19:57:07 +0000 2017,
200040,200039,oi oi @117086 eu to muito triste por favor manda meus livrinhos pra eu ficar muito feliz 😢🔜😍,oi oi eu to muito triste por favor manda meus livrinhos pra eu ficar muito feliz 😢🔜😍,"@163191 Oi Gab, qual é a data prevista de entrega do seu pedido? ^LG","@163191 Oi Gab, qual é a data prevista de entrega do seu pedido? ^LG",Wed Oct 04 18:55:00 +0000 2017,
200202,200201,Apparently it takes many days to send out a #StarWarsBattlefrontIIBETA code... GG @AmazonHelp @115821 missed out on the first day thanks :/,Apparently it takes many days to send out a #StarWarsBattlefrontIIBETA code... GG missed out on the first day thanks :/,@163211 I'm sorry you haven't received the code. Can you please let us know when you placed your order? ^AC,@163211 I'm sorry you haven't received the code. Can you please let us know when you placed your order? ^AC,Wed Oct 04 23:06:00 +0000 2017,
198104,200266,@117086 Poeta favorito... São tantos! Mas a maravilhosa Matilde Campilho foi a que me veio na cabeça  primeiro!,Poeta favorito... São tantos! Mas a maravilhosa Matilde Campilho foi a que me veio na cabeça primeiro!,@163229 Boa noite Adri! A Matilde é uma baita poetisa! 😀🇵🇹❤️ ^JJ,@163229 Boa noite Adri! A Matilde é uma baita poetisa! 😀🇵🇹❤️ ^JJ,Wed Oct 04 22:58:27 +0000 2017,subscription_and_prime
204067,204066,The Amazon India website has been crashing for the last 30 minutes @115821 @115851,The Amazon India website has been crashing for the last 30 minutes,@164297 Sorry for the trouble. Can you please try it in a different browser? ^HN,@164297 Sorry for the trouble. Can you please try it in a different browser? ^HN,Wed Oct 04 18:55:32 +0000 2017,
204903,204901,@AmazonHelp @127852 I have yet to receive my battlefront 2 beta for ps4. Can you help? I preordered from Amazon.,I have yet to receive my battlefront 2 beta for ps4. Can you help? I preordered from Amazon.,"@164533 Oh no! When did you place the order, Michael? Have you checked your e-mails as well as spam and junk folders? ^TG","@164533 Oh no! When did you place the order, Michael? Have you checked your e-mails as well as spam and junk folders? ^TG",Thu Oct 05 00:42:00 +0000 2017,
204902,204904,@AmazonHelp Yes I did check my emails. I preordered on April 15.,Yes I did check my emails. I preordered on April 15.,@164533 Thanks for letting us know! Please give us a call or chat here so we can look into this together: https://t.co/hApLpMlfHN ^TG,@164533 Thanks for letting us know! Please give us a call or chat here so we can look into this together: ^TG,Thu Oct 05 00:57:29 +0000 2017,
204906,204905,@AmazonHelp - please let me know... https://t.co/NRUgoyFoat,- please let me know...,@164534 I'm sorry for the unexpected charge. You can see about canceling for a refund here: https://t.co/altfR2fxXT ^CL,@164534 I'm sorry for the unexpected charge. You can see about canceling for a refund here: ^CL,Thu Oct 05 00:42:00 +0000 2017,
204909,204907,Dafuq @115821? Your site says my package arrives today and then I see it will actually be delivered tuesday... Y u do dis??,Dafuq ? Your site says my package arrives today and then I see it will actually be delivered tuesday... Y u do dis??,@164535 I'm very sorry your order was delayed. Please let us know if it doesn't arrive by the new expected delivery date. ^CL,@164535 I'm very sorry your order was delayed. Please let us know if it doesn't arrive by the new expected delivery date. ^CL,Thu Oct 05 00:40:00 +0000 2017,
204914,204912,"@AmazonHelp Yes. Tracking stops yesterday, package due today. Guaranteed delivery date.","Yes. Tracking stops yesterday, package due today. Guaranteed delivery date.","@164537 Typically, late orders arrive the next business day. If yours doesn't give us a call: https://t.co/hApLpMlfHN ^EP","@164537 Typically, late orders arrive the next business day. If yours doesn't give us a call: ^EP",Thu Oct 05 00:39:00 +0000 2017,delivery_status
204913,204915,"@AmazonHelp I'd rather you never use Amazon Logistics to send my items. FedEx and UPS have never been late, unless Amazon screws up the order.","I'd rather you never use Amazon Logistics to send my items. FedEx and UPS have never been late, unless Amazon screws up the order.","@164537 We'd like to take a look into this. When you get a moment, send details about this order here: https://t.co/u4ziFT51He ^CL","@164537 We'd like to take a look into this. When you get a moment, send details about this order here: ^CL",Thu Oct 05 00:49:00 +0000 2017,delivery_status
204917,204916,Never expect anything when promised when it's shipped via Amazon Logistics. @AmazonHelp If only I could choose the shipper.,Never expect anything when promised when it's shipped via Amazon Logistics. If only I could choose the shipper.,@164537 I'm sorry for the poor experience! Is this regarding a current order shown here: https://t.co/Y5jpI9gRhE? ^AG,@164537 I'm sorry for the poor experience! Is this regarding a current order shown here: ^AG,Thu Oct 05 00:24:00 +0000 2017,
204919,204918,"@AmazonHelp problems i have with delivery are ALWAYS because of amazon drivers. Never have these issues with fedex, ups, usps.","problems i have with delivery are ALWAYS because of amazon drivers. Never have these issues with fedex, ups, usps.",@164538 We'd like to look into this with you. Please send us more details about this order here: https://t.co/k8PJSzM9GJ ^CL,@164538 We'd like to look into this with you. Please send us more details about this order here: ^CL,Thu Oct 05 00:38:00 +0000 2017,delivery_status
204922,204921,"@115821 your delivery people are awful. tracking says my package was have delivered today. Umm, no it wasn't. Where the hell is it?","your delivery people are awful. tracking says my package was have delivered today. Umm, no it wasn't. Where the hell is it?",@164538 I'm sorry the order hasn't been located! Have you tried these steps: https://t.co/DkoCC1OXhy? ^EP,@164538 I'm sorry the order hasn't been located! Have you tried these steps: ^EP,Thu Oct 05 00:18:34 +0000 2017,delivery_status
204933,204931,@115821 I called @AmazonHelp They were going to have him come back b/c I’m home (duh) but he didn’t come back. #doublepissed,I called They were going to have him come back b/c I’m home (duh) but he didn’t come back. #doublepissed,@164540 I'm sorry the order hasn't been delivered yet! Who's the carrier listed on the tracking details: https://t.co/Y5jpI9gRhE? ^EP,@164540 I'm sorry the order hasn't been delivered yet! Who's the carrier listed on the tracking details: ^EP,Thu Oct 05 00:35:00 +0000 2017,
204932,204934,@AmazonHelp AMZL US. I buzzed him in and he didn’t come up!  Not ok and he should have come back. (Delivery made yesterday with no problem.),AMZL US. I buzzed him in and he didn’t come up! Not ok and he should have come back. (Delivery made yesterday with no problem.),@164540 I'd like to have a member from our team look into this for you; please provide your information here: https://t.co/ZWN6BDyEpK ^WM,@164540 I'd like to have a member from our team look into this for you; please provide your information here: ^WM,Thu Oct 05 00:44:28 +0000 2017,delivery_status
